movieId,title,genres,year,overview,popularity
265708,Mickey and Minnie Wish Upon a Christmas (2021),Animation,2021.0,"After a series of mishaps, Mickey, Minnie and the gang are separated all over the world and must try to get back to Hot Dog Hills by Christmas Eve. A mysterious and jolly stranger shows up to tell them about The Wishing Star, which could be the secret to bringing everybody home in time to celebrate together.",0.8015
265710,Last Train to Christmas (2021),Fantasy,2021.0,"When successful 80s nightclub manager Tony Towers boards a magical train at Christmas, he discovers that each carriage harbours a different stage of his life and the actions he takes in one carriage directly affect his life in the next. Can Tony change his life – and the lives of the people he loves – for the better, or will he just make things worse?",0.562
265714,France (2021),Comedy|Drama,2021.0,"A celebrity journalist, juggling her busy career and personal life, has her life over-turned by a freak car accident.",0.6944
265724,Mission Extreme (2021),Action|Crime|Drama,2021.0,"Nabil Al Shahriar is a conscientious police officer of CTTC, is trying to track down a group of terrorists, who want to create inquietude and rampancy of terrorism. To stave them off, he along with his associates tries to find out what they’re up to.",5.0
265770,Tyson's Run (2021),(no genres listed),2021.0,,5.0
265836,Christmas with The Chosen: The Messengers (2021),Drama,2021.0,"A theatrical event combining a Christmas special episode of The Chosen titled, “The Messengers,” and a night of music and Christmas celebration with some of CCM’s biggest names.",0.1795
265942,We Are (2020),Comedy,2020.0,"Their parents are dead. They should be sad, but they can't cry. So they form a kick-ass band. This is the story of four 13-year-olds in search of their emotions.",0.787
265956,Spoiled Brats (2021),Comedy,2021.0,"The billionaire is tired of the whims of his own children and decides to teach them a lesson. He announces to them that he has become bankrupt. Now spoiled teenagers will have to do what they have never done: go to work, learn to love and value life.",1.889
265972,New York Ninja (2021),Action|Crime,2021.0,"A sound technician's pregnant wife is brutally murdered while witnessing a kidnapping in broad daylight. Dressing as a white ninja, he takes to the streets as a sword-wielding vigilante hell bent on cleaning up the streets of New York City.",1.5765
266008,South Park: Post Covid (2021),Animation|Comedy,2021.0,"What happened to the children who lived through the Pandemic? Stan, Kyle, Cartman and Kenny survived but will never be the same Post Covid.",1.3623
266010,Deadly Cuts (2021),Comedy,2021.0,A black comedy set in a working-class Dublin hair salon where the stylists become accidental vigilantes and community heroes as they take on the gang members and gentrifiers threatening their community.,0.5319
266052,Burning at Both Ends (2021),Drama,2021.0,The movie follows a group of resistance radio broadcasters in Nazi-occupied France as they evade capture alongside a Jewish family.,0.6754
266064,Hell Hath No Fury (2021),Action|War,2021.0,"Branded a traitor by her countrymen, French national Marie DuJardin is rescued by American soldiers on one condition: to survive, she must lead them to a cache of gold - before the Nazis return to claim it for themselves.",0.7682
266068,Double Patty (2021),Drama|Romance,2021.0,"Kang Woo-ram is busy preparing to get a job. Lee Hyun-ji is a would-be anchor, but she works at a homemade hamburger restaurant. One night, Woo-ram visits the hamburger restaurant and orders a double patty hamburger, which has a ""buy one, get one free"" sale. This is how their relationship begins.",1.141
266072,Mr. Birthday (2021),Children|Comedy,2021.0,"While working his maintenance job at an upscale hotel, Barry encounters the mysterious Mr. Jay. He introduces Barry to the International Birthday Network, an agency which helps children across the globe suffering from miserable birthdays.",0.3531
266084,A Ring for Christmas (2020),Romance,2020.0,"Spoiled single girl Angie Moore gets cut off 25 days before Christmas. When she discovers the existence of a sizable trust fund that she will inherit once she gets married, Angie decides to find a man to marry - by Christmas.",0.2389
266088,Hideout (2021),Crime|Horror,2021.0,"Evading police at a remote farmhouse after fumbling a robbery, four criminals discover that the family living there is not who they appear to be.",0.2926
266092,Dear Rider: The Jake Burton Story (2021),Documentary,2021.0,An irreverent entrepreneur overcomes a series of adversities to create a new sport- and unexpectedly launches a global cultural phenomenon: snowboarding.,0.249
266100,Castle Falls (2021),Action|Thriller,2021.0,"Rival gangs seek out millions of dollars hidden inside a luxury condominium that's scheduled to be demolished, but first they have to deal with the demolition prep crewman who found the loot first.",1.4386
266128,Boys On Film 21: Beautiful Secret (2021),Comedy|Drama|Romance,2021.0,"Those boys you know and love are back! Boys On Film invites you on a voyage of emotion-soaked self-discovery, where same-sex attraction is celebrated, first loves are tenderly formulated, and beautiful secrets burn and bloom.  Volume 21: Beautiful Secret includes nine complete films: Theo James Krekis's ""Memoirs Of A Geeza"" starring Elliot Warren and Tony Richardson; Joe Morris's ""We Are Dancers"" starring Hans Piesbergen and Simon Eckert; Zachary Ayotte's ""My Dad Works The Night Shift"" starring Victor Boudreault, Antoine L'Écuyer, and François Trudel; Loïc Hobi's ""The Pier Man"" starring Hubert Girard and Youssouf Abi-Ayad; Jason Bradbury's ""My Sweet Prince"" starring Yodi Roodner; Abel Rubinstein's ""Dungarees"" starring Pete MacHale and Ludovic Jean-Francios; Sam Peter Jackson's ""Clothes & Blow"" starring David Menkin and Nancy Baldwin; George Dogaru's ""A Normal Guy"" starring Vlad Bîrzanu and Pedro Aurelian; and Pierce Hadjinicola & Sinclair Suhood's ""Pretty Boy"" starring Orlando Norman.",0.4209
266140,Beauty Water (2020),Animation|Drama|Horror,2020.0,"Beauty Water looks like a common skin cosmetic. But unlike other cosmetics, people can sculpt their skin with it like molding clay and change their appearance. An ordinary girl, Yaeji, comes across the 'Beauty Water' by chance, and her endless desire to be the most beautiful woman brings her unimaginable disaster.",0.6541
266146,Death Link (2021),Horror,2021.0,"In the age of social media, teenagers tell the story that they want people to see, with each video more daring than the next. But in this small town, a series of staged ""murder"" videos are turning very real.",0.3858
266178,The Accursed (2021),Horror,2021.0,"Hana spends twenty years suppressing a maleficent curse that was placed upon her bloodline, only to have a family member knowingly release it forcing her to kill or to be killed.",1.1875
266190,Minyan (2020),Drama,2020.0,"In a rapidly changing New York of the 1980s, a Russian Jewish teenager wrestles with his identity, faith, and sexuality, all of which seem irreconcilable until he befriends two closeted men in his grandfather's senior housing complex.",0.6355
266208,Dhamaka (2021),Crime|Drama|Thriller,2021.0,"When a cynical ex-TV news anchor gets an alarming call on his radio show, he sees a chance for a career comeback — but it may cost his conscience.",1.1458
266214,Mixtape (2021),Children|Comedy|Drama,2021.0,"On the eve of Y2K, orphaned 12-year-old Beverly discovers a broken mixtape crafted by her teen parents. Raised by her grandmother – who struggles talking about her late daughter – Beverly sees the mixtape as a chance to finally learn more about her parents.",0.6381
